iter,b,se,p
497,0.0916309394434501,0.0388392777846816,0.0183127109509275
498,0.0604170968292866,0.0440747292008279,0.170441145212411
499,-0.1064070855323,0.0868163967648685,0.220327946724021
500,-0.225281377089026,0.106236095627928,0.0339577672822471
501,-0.0535626388180536,0.0582930997777096,0.3581738194475
502,-0.0394293110119255,0.0567317367101043,0.487046972521424
503,-0.0283444717085578,0.0430062416887119,0.509845623212418
504,-0.0281005468555157,0.0564175218885642,0.618426312982992
505,0.37095065354516,0.0787846207268104,2.49650995862023e-06
506,-0.055979747640503,0.0640146206103042,0.381854847611098
507,-0.0521579780210417,0.0391604066693248,0.182891100869061
508,-0.0353226032734529,0.0674876926442822,0.600700615506859
509,0.0312774036751587,0.0618613333562819,0.613133922905228
510,0.0520614291999102,0.0769719304787792,0.498806381392902
511,0.374912122023589,0.102653711762788,0.000260000930972006
512,0.00704228091345755,0.0487038006534083,0.885031377011164
513,0.0400012905163684,0.0368427301215039,0.277598065813802
514,0.0464953332676918,0.0482289654322563,0.33501878863949
515,-0.00173664941747599,0.0688205428710166,0.979867948495741
516,0.0490883661859741,0.0640275093401084,0.443274070262417
517,0.0285600920672471,0.0374930570581934,0.446213114523235
518,-0.0613344124245017,0.0428728455115441,0.152541411829579
519,-0.0134553488935771,0.0356299881962885,0.705697208349435
520,-0.0771777519805579,0.0508479360103868,0.129061082347067
521,0.0284309985793147,0.0554083525565747,0.60786908994396
522,0.156362580220942,0.0630958516746613,0.0132056251653998
523,-0.0167851882516067,0.0777018832817073,0.828971882739036
524,-0.0409220992437248,0.0737886400159437,0.579178307248288
525,0.111815138425618,0.0542607025625407,0.039331478487718
526,0.0584455818506023,0.08915663482453,0.512121286047073
527,-0.10219638948719,0.147892764486608,0.489554963830124
528,-0.216927874496635,0.104246535505372,0.0374419547147711
529,0.0333909795766919,0.0393917764218199,0.396625278976385
530,0.063133323133282,0.0832940356435172,0.448476540084351
531,0.0471122389683175,0.0715114301148754,0.510019637777512
532,0.12984092385218,0.0488618800827557,0.00787681177133696
533,0.0807608091436418,0.0551275913843282,0.142926422369399
534,-0.0756937100369255,0.0482594171441394,0.116770219727578
535,0.051252019993237,0.0315639439779615,0.104428728952598
536,-0.175890245080701,0.0616101109337073,0.00430513951676376
537,-0.113467606117691,0.061593529561247,0.0654458863045532
538,-0.00370829634974523,0.0680993668163793,0.956573299750441
539,0.0971296616834667,0.0911770328375651,0.286746302551869
540,-0.00312582031882858,0.0617554294276821,0.959631416197527
541,0.0870762608311038,0.0732542023142158,0.234563165246221
542,0.0271477688957561,0.0728123081078215,0.709263155637884
543,-0.0574877185019951,0.0592665084490702,0.332053175865121
544,-0.055534749599662,0.0617525554741592,0.368487054132831
545,-0.0303228233527533,0.0618908552799889,0.624176154372755
546,-0.0962877757141105,0.0567099786282863,0.0895269601571622
547,-0.102058262323037,0.0510399737990079,0.0455461615100728
548,-0.107161390472769,0.0650636529231122,0.0995531363162128
549,0.0936902480453417,0.0677214891934335,0.16652261252041
550,-0.0451677901828752,0.0519292138133016,0.384412237542556
551,0.0263267439449514,0.0412873055131702,0.523703218270694
552,-0.0579737253266238,0.0380739184391585,0.127843180957628
553,0.0119690131715219,0.0582750970133286,0.837268893881462
554,-0.00976992821537958,0.0358849640058691,0.785424511693718
555,0.155864512398995,0.075948465233792,0.0401463002386413
556,0.041152083651663,0.0387904559523972,0.288743680909724
557,0.228939312798537,0.160271428895458,0.1531631118857
558,-0.0132365579422199,0.0500574929012556,0.791450827645762
559,0.00544508396787398,0.0635798348035804,0.93175126304249
560,0.064619951179918,0.0323864068508924,0.0460123455291114
561,0.137521718673271,0.0722605323518548,0.0570226243139917
562,0.143408376180951,0.0762347068444407,0.0599524849908631
563,-0.0768245118733284,0.055726875723147,0.168021211074025
564,-0.0105500694806672,0.0456072053870295,0.817062620896992
565,0.115801779067968,0.0662597933313541,0.0805171961443309
566,-0.155485646034199,0.0799132760883288,0.0516932160936464
567,0.00811847923858051,0.0804248184707704,0.919594160783922
568,0.0194278490480342,0.0574171092018247,0.735089341804738
569,0.0262438346711143,0.0909027096984056,0.77280909045593
570,0.0343518557176658,0.0822799540851997,0.676312947505219
571,-0.00848417607371671,0.0406721637457859,0.834761226243847
572,-0.0744696552912933,0.0581052901446397,0.199971430546678
573,-0.00221000911916132,0.0374600342497366,0.952954933944292
574,0.077784240490933,0.0605097799429397,0.198623859237405
575,0.0672389594142132,0.0450501896891063,0.135559096941749
576,0.0573740117546366,0.0649360537212269,0.376941163749891
577,0.072600430989293,0.0776891634353492,0.350046648151849
578,0.0246011451584988,0.050112688129698,0.623485510739846
579,0.0247535821569618,0.0852696687200321,0.771588557041785
580,-0.029486401185886,0.0584120346200709,0.613699242348102
581,-0.00917429713873868,0.13527866770824,0.945930700467157
582,-0.0429345332469577,0.079461824008886,0.588978793310653
583,-0.0141884929167288,0.0379975050060247,0.708846361892702
584,0.0943040978067732,0.122197945223963,0.440273013082979
585,0.0897898800843584,0.101094800805115,0.374446595695269
586,-0.0630834272096211,0.0777328350844849,0.417054729119966
587,-0.0465612877149201,0.0544789678409886,0.392736421926236
588,-0.117581214269022,0.0990322864785834,0.235108589305095
589,0.0201878035197396,0.04712816513631,0.668389309193821
590,-0.00579972690980746,0.0732501059073852,0.936891802935131
591,-0.147198112114328,0.086619354693327,0.0892499705391311
592,-0.0448057661131117,0.0769664273027987,0.560467744954802
593,0.0214947036437083,0.0519826294174083,0.679241923492601
594,-0.0339927881004129,0.0686400464770345,0.620435947229732
595,-0.0168538988848538,0.0809759387163491,0.83512383061303
596,0.033289043703035,0.0697284541215764,0.633070374206713
597,0.0607503829359546,0.0655971834175528,0.354387428182715
598,0.00829173114117492,0.07466421565668,0.91157383014185
599,0.0134470350114123,0.0617540405600469,0.827622734512019
600,-0.0826138616390535,0.0728476388303936,0.256767835743366
601,-0.0873753526941216,0.0314642743763544,0.00548682071993252
602,0.0128055589923809,0.0854280472393316,0.880844484111749
603,0.084176166724733,0.050512239030418,0.0956236378720518
604,0.0980663333529186,0.0559638215441752,0.079719383624695
605,-0.0776360636567847,0.0498727242254663,0.119545568210752
606,-0.00470031746121372,0.0666535841662956,0.943780896495004
607,0.00187223126037591,0.0546099356796325,0.97265091385915
608,0.137911450541902,0.11021656910401,0.210833458288963
609,-0.0254491216798033,0.0940982022972618,0.786811929360505
610,-0.110763047061704,0.0995415369973378,0.265823575771121
611,-0.119535714829397,0.0536425821671422,0.0258556109455838
612,-0.017363622625028,0.0607595630114143,0.775049719520504
613,0.032818417201052,0.0788007020449132,0.677063433903363
614,-0.0992064065889949,0.0580780740793656,0.0876074134676803
615,0.0374612037563489,0.0532620533195452,0.481845395477801
616,0.0896682930271875,0.037961181576769,0.0181714995248186
617,-0.048122830471603,0.066493702901491,0.469237579935199
618,-0.0966668328623788,0.0543421412525509,0.0752634070293184
619,0.00237307331559808,0.0799158442625076,0.97631057582161
620,-0.200392314291425,0.0613250484647537,0.00108422396314313
621,0.0259178303251133,0.0362990784771995,0.47522226839033
622,0.0440579066039024,0.0292442000232321,0.131925541334711
623,0.130632794768059,0.075665280513096,0.0842653676395914
624,0.0449518396272272,0.0485267737952948,0.354274153823082
625,-0.0176778806056248,0.0575023374339672,0.758516930103547
626,-0.0876291212070557,0.0362335442636755,0.0155866620926533
627,0.115260150090201,0.0456889672415402,0.0116453411760748
628,0.006194895053462,0.0563730764239455,0.912495801814009
629,0.162205438914859,0.084076132223543,0.053697530163164
630,0.0262512006738451,0.0616459627062666,0.6702258100153
631,-0.0610782895465723,0.0660679067073913,0.355237789752434
632,0.103330551078814,0.0694958908718249,0.137052205883834
633,-0.121507286145917,0.0784529805751952,0.121431921000388
634,0.137286919101596,0.0907240760985973,0.1302197757975
635,-0.023016304779865,0.0887805728399329,0.795442865369071
636,0.257425823615241,0.116202172731529,0.0267376202911106
637,0.0690145139874717,0.0849012403950109,0.416286904938696
638,-0.150787327676617,0.0593466074126576,0.0110602002908409
639,-0.110985407238667,0.0857322656151406,0.195472680788814
640,-0.0571414628869213,0.058945324562413,0.332346792429112
641,0.0903102931353591,0.0748421590397876,0.227556656866286
642,0.0175008200656271,0.0381933136074359,0.64679665131996
643,0.0253773722033034,0.0582302603970281,0.662974059255296
644,0.0243076191703154,0.047125528151002,0.605990074641187
645,0.119875568798586,0.0471260087172715,0.0109677646034546
646,0.028507674249195,0.0383579232698556,0.457359566929569
647,-0.107160165583041,0.0621843826792656,0.0848406274827673
648,0.154944509394023,0.0752515431111469,0.0394922244602206
649,0.0107317269798309,0.0470567058576593,0.819600014981503
650,-0.0197729274748263,0.0345656391979425,0.567294891112659
651,-0.0189218585903951,0.0357292487625121,0.596396117824633
652,0.148667723227303,0.0793192683904955,0.060889750114666
653,-0.0876585762984954,0.0756176791022174,0.246360860863471
654,0.0291524113516931,0.0599417233089645,0.626721941128323
655,0.120827848490571,0.0652107007563347,0.0638990211128691
656,-0.113885635025579,0.0452593814579623,0.011859825163395
657,0.0298138839091634,0.0627659849378302,0.634786506967058
658,0.126439930892337,0.0659984112952854,0.0553902210170078
659,0.00138323059949613,0.0755894491545735,0.9854001218539
660,0.116059871901915,0.107188153093969,0.278911537836107
661,-0.0511976150571259,0.0957757049122731,0.592955924310593
662,-0.0166260659905744,0.0796722433072796,0.834697444045473
663,0.00708280048926085,0.0528249805575618,0.893338908911686
664,-0.0484195319667661,0.0535019029624417,0.365462319709173
665,0.0306911261952318,0.0516768490517612,0.552575820839643
666,0.0698104755642307,0.0648611466284883,0.281790189852878
667,-0.0985850090794809,0.0435186059873924,0.0234910198033229
668,0.0383954456932607,0.0436602605977264,0.379176828086412
669,-0.0651217154919991,0.0653537611180025,0.319031845007102
670,0.321115369467127,0.110561088088499,0.00367939173045939
671,0.0445794195576091,0.0445810756349387,0.317328485431581
672,-0.0936915230754503,0.0831286529601522,0.259714349895231
673,-0.142559014272215,0.079974562474369,0.0746588560372028
674,-0.0159602103810976,0.0950471377019359,0.866647084757726
675,-0.0736143529315376,0.0443955069980322,0.0972874530058396
676,0.0544126624331908,0.0887159425383048,0.539654335112866
677,-0.128020517588049,0.0541605587627373,0.0180923712500757
678,0.0584324655977282,0.0488156166898815,0.231305178055509
679,0.235578962659154,0.127695192118375,0.0650588062520436
680,0.0447760814428999,0.117676856878039,0.703574060665062
681,-0.0587325257444931,0.0734057467888593,0.423648222605708
682,-0.0390966070574274,0.0442524882051388,0.376971872952679
683,0.137581218518542,0.0687803616009835,0.0454680967998615
684,-0.0444765383668595,0.0768715127386355,0.562870684346851
685,-0.0170478528158618,0.0579190165476498,0.768498512631037
686,-0.178583516097428,0.0745697078294056,0.0166270130597445
687,0.00286113015852393,0.0377679259193611,0.939613577082393
688,-0.0953198730020578,0.079533922832646,0.230729924872902
689,-0.146249352544393,0.0846507800148819,0.0840458380622801
690,0.0485925897951425,0.0628760031574431,0.439621788796192
691,0.0220714444241498,0.0546577305005551,0.686351012484869
692,0.0297623930450871,0.0488560841792093,0.54240182973779
693,0.0614994963280541,0.0491634734025205,0.210964228953618
694,-0.115355089730408,0.0605223571159908,0.0566513266739283
695,0.119956307983042,0.0806391340345909,0.136864489118053
696,-0.093561607189523,0.051681862097184,0.0702434825719661
697,0.130504457630022,0.0519945829962324,0.0120743956210476
698,0.0586978560638641,0.0370730854643822,0.113352858062891
699,0.111131365964102,0.0701701273753216,0.113252481492277
700,0.12687309654099,0.100269279205305,0.205755309918848
701,-0.0199937358378442,0.0749557495413575,0.789668951061837
702,-0.0513109557260679,0.100748448974818,0.610543553263779
703,-0.0378053804522194,0.0861083570346181,0.660629461671412
704,-0.197309587697089,0.0735974037270612,0.00734175734187769
705,-0.0451517950100405,0.0863885442312798,0.601211213235017
706,-0.306375509187091,0.116438268075377,0.00850772009795183
707,-0.0278305492181476,0.0378264933923211,0.461887574460612
708,-0.0341161966172168,0.0892526031552168,0.702281014694478
709,-0.0538294185844144,0.0305881239803853,0.0784392943700123
710,0.0846092300953371,0.0721555563682976,0.24095833620412
711,-0.0738847517374852,0.0533971343168627,0.166455284547817
712,0.0753330935252344,0.0613543879641024,0.219508739106189
713,0.0363339366182752,0.0620033790277578,0.557875986217415
714,0.194497342483431,0.103733925211384,0.0607977199003804
715,-0.0752046371494398,0.0732153294030453,0.30434011797007
716,0.0677728667023796,0.0895922248512114,0.449373899054551
717,-0.141501172673089,0.0422449911188441,0.000809466616472216
718,0.0784014953053428,0.0494076685903309,0.112551498225358
719,-0.0593646404942117,0.0331986650393084,0.0737496359810387
720,-0.0141504376458397,0.053884387684349,0.792853214489875
721,-0.117210307346669,0.0448669971586762,0.00899103746069176
722,0.00190595670839122,0.0364752648413239,0.958326781684675
723,0.0841246693413876,0.0839990248218125,0.316587176661136
724,-0.023501825648599,0.0538858590260129,0.662734523060104
725,0.00541587645869986,0.0824416236124744,0.94762187010283
726,-0.119320691291622,0.0938112388899449,0.203400407419196
727,-0.0288879309958138,0.0415372629632387,0.486760643814882
728,-0.109328121822862,0.0294621737842787,0.00020660841123466
729,-0.0741384391151405,0.114925645168476,0.518862917161955
730,0.0724859582574063,0.0670874382525794,0.27993297981653
731,-0.00353148678243625,0.0953381383151224,0.970451756209301
732,-0.00955694124848196,0.0677906057669287,0.887887820638233
733,-0.00844226456321412,0.0761100944172388,0.911678401172626
734,-0.0623565156475677,0.077358632133216,0.420202167541037
735,-0.143266213968526,0.0899150472628259,0.11108151270544
736,0.280267023671451,0.115289291107996,0.0150576626280215
737,-0.0250310492303223,0.0484933102655209,0.605731976172296
738,-0.0400698773721428,0.0562772205920827,0.476459314946657
739,-0.00667143617789296,0.0686472779266443,0.922580052862697
740,-0.0489301165609859,0.0634420424841816,0.440554640547242
741,0.0764968099040084,0.0475564373217433,0.107715222718397
742,0.035953498618155,0.0723109035425145,0.619042976434096
743,-0.00805909450764456,0.0763340952127995,0.915918288645966
744,0.0390326412365775,0.0335828081573994,0.245121566831539
745,0.111272609052949,0.0755474706116337,0.140782501442048
746,-0.0475904952433085,0.0459900744965714,0.300762666695825
747,0.0303531593706237,0.0487181964489607,0.533261281423614
748,0.108854406940456,0.0866227847573783,0.208880884010936
749,-0.0113587945268809,0.0855680561415119,0.894394471405152
750,0.0627697605605434,0.144049078622803,0.663016237679929
751,0.0210558981084976,0.0573932648445425,0.713715586650786
752,0.0813610728056214,0.0470902597784732,0.0840297167584842
753,0.0794044974139494,0.0428321644846184,0.0637603245699425
754,-0.0302992591984921,0.0559091883835805,0.587861889784272
755,0.00714369076204343,0.069837577177568,0.918526435775661
756,0.039031829683101,0.0691353329450542,0.572365342806428
757,0.0468068583682114,0.0708226935670691,0.508675176563819
758,0.0321789836983358,0.0606211457722562,0.59554275221949
759,0.0540622754736569,0.0793353421821866,0.49559312073437
760,0.0254473775705045,0.0628230573569971,0.68543024936152
761,0.0406375068541693,0.0686545680684156,0.553909087016953
762,0.0212062473108552,0.0640221967787244,0.740468695894852
763,-0.235336479737108,0.0935563362736084,0.0118879840302306
764,-0.190614255519034,0.108614455979231,0.0792657879624723
765,0.0841829007625031,0.0549648218349859,0.125626654880553
766,0.00533439759009334,0.0416739706460509,0.898146516777322
767,0.00512376049136595,0.057260080508831,0.928698664264205
768,-0.178740201617423,0.0540180469294617,0.000936639896886083
769,-0.136831291892679,0.048706163996049,0.00496459835945025
770,0.0841160356735064,0.0560239068268345,0.133244096756726
771,-0.0231192107361633,0.103319989890622,0.822941572264591
772,0.05010610115952,0.060086582227156,0.404338272900491
773,-0.212222188113811,0.0647445692525989,0.00104605532650287
774,0.317889566228373,0.144837818091995,0.028178183804683
775,0.05188223266057,0.0506319954873021,0.30550824124206
776,0.0852361266134494,0.0911631878968242,0.349796519459955
777,0.178211309878738,0.0742053601853028,0.0163237170440905
778,-0.0193030755170839,0.043335315076914,0.656005266015791
779,-0.0646995466792914,0.048688201999368,0.183895907369462
780,-0.0137994332412905,0.0779181944576286,0.859428622132835
781,-0.102433575769709,0.11212868915532,0.360960795146133
782,0.0827008857493746,0.0513000979277805,0.106940189743908
783,0.150667153561248,0.0572592133897528,0.00850546075491979
784,-0.010232601648908,0.0547711536192557,0.851798118649663
785,0.0593838534776585,0.0847178172469316,0.483327593103765
786,-0.0837303830972737,0.0757055771420945,0.268726434883709
787,-0.161486148806793,0.0756381683799644,0.0327624579858864
788,0.0919883877154736,0.0581477412201495,0.113654827051893
789,-0.0205154062392104,0.0428648913974746,0.63221874945488
790,0.0901817050599287,0.0988070918033137,0.361397828885037
791,-0.0744438621668361,0.0442973134954946,0.0928503021249273
792,0.0566976248382627,0.0714259156597333,0.42731404930976
793,0.0171632837447796,0.0683682084781496,0.801781728382832
794,-0.00323440157537542,0.0413193740887755,0.937606847707774
795,-0.0586050765679106,0.04948515968233,0.236295912507953
796,0.193608404833094,0.0578996085322504,0.000826202894196562
797,0.0363430994457285,0.056396350240265,0.519301240255451
798,0.0717117463286795,0.0696164940443473,0.302964441940924
799,-0.0408143332267043,0.0624675365830495,0.513518611754149
800,-0.113558137964222,0.0577465459012258,0.0492417707169398
801,-0.0041096887817835,0.0618030992765561,0.946982557140447
802,-0.0935525160266879,0.0467841749515733,0.0455368222272731
803,-0.0687489830211125,0.0505628539578892,0.173933202441556
804,-0.0624981471838103,0.0630491595313842,0.321558350599805
805,-0.0355022115795768,0.0636200488079087,0.576820509790576
806,-0.0195253217718846,0.0632432892920532,0.757524261947466
807,-0.0422928621527225,0.0349858830551516,0.226718529671496
808,0.128091518524917,0.0751902450663378,0.0884622638413225
809,0.0329161535763543,0.0587849976869584,0.575519412720206
810,-0.0255186959853621,0.0629817964334331,0.685348336085307
811,0.102043760564124,0.0837749357556372,0.223197261628505
812,0.088703301033803,0.0564148372456783,0.115871738204043
813,-0.140806742013912,0.0569809297040203,0.0134690434829894
814,0.0690432914109731,0.0469983515411087,0.141817132781511
815,0.318929160581532,0.138063727629535,0.0208873722899135
816,-0.0454979362061265,0.0502634400569711,0.365365024266483
817,0.00082633384749623,0.0383750956145351,0.982820418802139
818,-0.0396826626609118,0.0567603133495638,0.484472720641104
819,0.0253087990270013,0.0695912487719844,0.716098550140178
820,0.0224259432704857,0.0458127944293258,0.624478787547162
821,-0.0236729624419134,0.0830151670448063,0.775518265688453
822,-0.0317885445960771,0.051542832218818,0.537405999421165
823,-0.122630468706782,0.0743147423567531,0.0989122697228444
824,-0.0535846268299341,0.0526000544817479,0.30833682372047
825,0.0200665114169599,0.034704898769902,0.563126396036751
826,-0.0717834310915076,0.0648555593436545,0.268371753401111
827,-0.0610826817510649,0.0968174061585218,0.528101993214563
828,0.254390311052754,0.155253745820094,0.101307971484516
829,-0.126870012543497,0.133072048854184,0.340390786310492
830,-0.0575105089876517,0.0417848222605462,0.168713530470637
831,0.205273882733466,0.0838978591142151,0.0144166061153103
832,0.024350632596131,0.0359250644202796,0.497887497777761
833,-0.126048356718197,0.0861501404365917,0.143433392617919
834,0.139867200968119,0.0552955987781263,0.0114242929908879
835,-0.0421926457041884,0.049696825423531,0.395880834113096
836,-0.0269202336209919,0.0719795347352685,0.708405477650981
837,-0.0462623689951975,0.0517694859404917,0.371523991140147
838,0.00854185681880825,0.0690809783632369,0.901592472509728
839,0.0559450658005053,0.0624799233135044,0.370568661127897
840,0.0509622163698448,0.107554473586486,0.635623260451455
841,-0.114357600126066,0.0988144328707273,0.247151231371749
842,-0.0847853386151612,0.070410100181542,0.228526028566637
843,0.0391294687432478,0.0498159005458525,0.432171307510627
844,-0.0668636330688935,0.0513919902707972,0.193240780412515
845,0.174991008105917,0.117245687323807,0.135564051427539
846,-0.17318859460564,0.0704052680502233,0.0138983016593314
847,0.00829715521327974,0.0744988713462907,0.911320650452976
848,-0.0244900557970985,0.0561570275711401,0.66276448628803
849,0.129058441409346,0.0516968000092766,0.0125443591380126
850,0.00288361473579676,0.0484236090143099,0.952514225770418
851,0.0776311258025365,0.0765330800327746,0.31041704458115
852,0.0547415024296268,0.0433625948041514,0.206800221795793
853,-0.209698990823382,0.0784483731656856,0.00751577148195916
854,0.00258039657682063,0.0608337502489093,0.96616612721726
855,-0.0433202269608068,0.0372406650687358,0.244727831542046
856,0.0408378305971235,0.0584479218090377,0.484736671776133
857,-0.109881682801709,0.0945854354147465,0.245349688247704
858,-0.119710917317744,0.0598661446968751,0.0455388269626345
859,0.0226101975596821,0.064023584075764,0.723972842178209
860,0.0801190315439383,0.0532408950838725,0.132365202705217
861,-0.0446994252768414,0.0403298120109795,0.267711994100384
862,-0.0141709979482375,0.0471222938035653,0.763621838332623
863,-0.072818824202492,0.0458762416009012,0.112447350756283
864,0.0212938744461637,0.0656728925753771,0.745755237006862
865,-0.0787094626334814,0.120217737803386,0.512645339105141
866,-0.190114131287218,0.0733536065071155,0.0095489430661644
867,-0.0885506353167437,0.0337487951699035,0.00869506948393873
868,-0.00333046380745541,0.0752593337005923,0.964702602977564
869,0.0351327801324659,0.194282408984488,0.856498218377885
870,-0.01394938264226,0.07464676884711,0.851761080873603
871,-0.0768701584164033,0.0391978596619052,0.0498696325036466
872,-0.000494027331203391,0.0652545340858183,0.993959454001836
873,0.0100904387899803,0.0590900601598055,0.864409553225033
874,-0.2721355608727,0.0853260904102145,0.00142588526401723
875,-0.00423562319947383,0.0459341262839743,0.926530545900124
876,-0.143581113657652,0.0654143698847544,0.0281673573461693
877,-0.00386797866444611,0.0460940507926902,0.933124075582274
878,-0.0320801558263981,0.0379477605815503,0.397900502080103
879,-0.0389728844663328,0.0613839163253455,0.52549112953043
880,-0.0965459966100458,0.0672357093204725,0.151021310583262
881,-0.0193576033828821,0.066711087135149,0.771685644270296
882,-0.0151182476323393,0.0809060867394126,0.851769081548559
883,0.13391767429538,0.0683458917995027,0.0500647041274286
884,0.0851093190606755,0.0593652188474879,0.151670373152472
885,-0.0852051668416593,0.124868099812601,0.495010480227433
886,-0.0199197319658363,0.0287725215140302,0.488737704990871
887,-0.00180681098574228,0.0582661692810521,0.975261878423361
888,-0.114407143538359,0.0623441104696326,0.0664921418556411
889,-0.0227729909722395,0.0626360344153214,0.716174268171284
890,-0.0614470163300796,0.0692909879628641,0.375188388989483
891,0.103051797233743,0.137108423219789,0.452286789366641
892,-0.132092599948836,0.150923444865222,0.381449229688506
893,0.0380760289142729,0.0439302352473126,0.386085271778601
894,0.0569675714579526,0.114936721353774,0.620146370050911
895,-0.00254840776378933,0.0912700948022373,0.977724674865773
896,-0.0183479702978166,0.050546452624585,0.716610677657964
897,-0.0248431551466118,0.0688833850878679,0.718357174193477
898,0.139454982482056,0.0802780945458316,0.0823609383761307
899,0.100499292196442,0.0749364064665224,0.179878987641201
900,0.0389511213855582,0.071383686636943,0.585300645848708
901,-0.0913734960507288,0.0904561399357829,0.312427527495205
902,-0.0706245675367316,0.0771839177033348,0.360182904819912
903,-0.170053396181438,0.108926697253247,0.118482986534167
904,-0.00924961277055305,0.0319448678677001,0.772161091311973
905,0.0608665213221326,0.0512529399873225,0.235002344758153
906,0.0666165595516708,0.0483673892998647,0.168418529537774
907,0.150430445430447,0.119851379767688,0.209427382837836
908,0.114781878518333,0.0392112677438718,0.00341954379730291
909,-0.109161862149976,0.0686999525879835,0.112068156788163
910,0.166576643526777,0.0526803825262791,0.00156676552295873
911,-0.050118752308236,0.0496501947440113,0.312765017497179
912,0.114534739361667,0.0545124798870944,0.0356344946775058
913,0.120941339953391,0.0540553223431736,0.0252626708884608
914,-0.0238612776306153,0.0680599029516054,0.725894237150691
915,0.157466818871353,0.047788219242398,0.000983877044725678
916,-0.172608216456065,0.0541312471822361,0.00142914944731905
917,-0.0275248728195857,0.0484995813905594,0.570355475261925
918,0.118652163506881,0.0614020575794213,0.0533125092922818
919,-0.200767392080863,0.136533734835754,0.14143721871065
920,-0.0399642363442264,0.0816578533498818,0.624550882744992
921,0.116608041118579,0.0619483524944611,0.0597894740803674
922,-0.0324854105584156,0.0572184591557605,0.570209122275997
923,-0.0355036719914498,0.0831679422948882,0.669458493936158
924,0.0988985322156497,0.0995262450916977,0.320372355840447
925,-0.141787927333291,0.0980574022474603,0.148186001435324
926,0.0142858208260225,0.0650542660182806,0.826183840689619
927,-0.0842183913409073,0.0552757202910352,0.127607288931842
928,-0.00963083938272336,0.0680599751051773,0.887470864055623
929,-0.008310727135524,0.0556337181988081,0.881251490350341
930,-0.004434342314055,0.0486347119846072,0.927352355667954
931,0.133092208566065,0.0699690992431533,0.0571506387246232
932,-0.028881543010467,0.0969706943782328,0.765826925580916
933,-0.0297078191334389,0.0730702419237246,0.684327344690429
934,-0.0870230311441148,0.080977565782883,0.282528746643618
935,0.0202080697226554,0.0618876358798282,0.744024617885946
936,0.0650541998585711,0.100260478956786,0.516434122890263
937,-0.031198531836609,0.0506711978655352,0.538088950706623
938,0.0346180607930285,0.0817250323721448,0.671863472063551
939,0.00281970393911855,0.0440552857215504,0.948967232810064
940,-0.078398629254583,0.0577990519353786,0.174971959635732
941,-0.0380359586386238,0.0776679256302589,0.624328201128211
942,-0.0442462109247411,0.0738649771832606,0.549163047837981
943,0.137725478040444,0.0522974431117466,0.00845090667195684
944,-0.0381143862667825,0.0478637395717642,0.425851731286112
945,0.0536590434342916,0.0612288304488284,0.380829513930216
946,-0.000161401895013466,0.104915208986549,0.998772532309066
947,0.269076069595292,0.147501170478203,0.0681172983633133
948,-0.0581489375908218,0.0566016625146467,0.304262176267968
949,0.295119288589343,0.152972537999185,0.0537022512367753
950,0.0990665436539281,0.130109304101085,0.446412131865488
951,-0.0440201163659528,0.0465997670457985,0.344841466366062
952,-0.00992956456853628,0.0814810876503867,0.903007180798967
953,0.106367674331138,0.0627773373477816,0.0901960938513097
954,0.00961386949638276,0.0607060594162644,0.874167187650514
955,0.0889695939572425,0.0571061453951901,0.11924063959677
956,0.120984946720325,0.0579589914003814,0.0368498913037348
957,0.117878913915268,0.0553259125812759,0.0331198375354998
958,0.0418777411330038,0.0383175165308304,0.274431665421218
959,0.0924367512936527,0.0892777082532028,0.300489402503904
960,-0.0417384902505475,0.0442490918188135,0.345546868240378
961,0.00258938671301542,0.0773786889500684,0.973304715119454
962,-0.123760647407535,0.0946450802329559,0.190999190827337
963,-0.0822920295032624,0.0872169467452101,0.345408566379952
964,-0.0745338721088207,0.0584106110214695,0.201943824304203
965,0.00751539742151486,0.0756716437482428,0.920887454265819
966,-0.11779457027369,0.0613530198736909,0.0548645452855291
967,0.0141782639533906,0.0485679272164961,0.770342838047642
968,-0.0711212936537052,0.0492790545740817,0.14895406987385
969,0.0903064418189422,0.0522470855927077,0.0839076919655561
970,0.0899249032447175,0.116893175536988,0.441720399385857
971,-0.0483559484510933,0.0335381876569401,0.149353843067152
972,0.0239289576158991,0.0602994273175735,0.691488718685866
973,0.0361039153876627,0.0459539616950839,0.43207019926324
974,0.0800496353380991,0.0445641801349895,0.072450389939834
975,-0.042767966071506,0.0561970239743295,0.446635482888372
976,0.0349582193243583,0.0812950485793514,0.66718357545027
977,0.0306620349959136,0.0418166138919019,0.463405922941297
978,0.0261087473073589,0.0612841627599046,0.670087704669142
979,0.0187464271898974,0.0259748970806668,0.47047079881316
980,0.000559431210834889,0.0423952887437389,0.989471741181032
981,0.129589326982868,0.0733959892438074,0.0774598500428172
982,0.145188616002175,0.108799396521214,0.182052625850298
983,0.0491085758109737,0.0685339829151868,0.473646848872648
984,-0.056959964612025,0.0782174070280048,0.466475133885442
985,0.000279854544918799,0.0768942589431184,0.997096127451039
986,-0.0937169062246487,0.0628269976714665,0.135786685179166
987,0.0177198381116127,0.0581973002099956,0.760763220450676
988,-0.0287128189574205,0.0447206568129004,0.520841862252435
989,-0.0979160245012512,0.0557922239254362,0.0792572490407994
990,0.210875312056781,0.0834868514075231,0.0115418558970118
991,0.00317975498662678,0.062341639637953,0.959321285059
